object_id,zone_orig,zone_gzt,zone_desc,zone_link,colour
4988,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4988,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4989,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4989,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4990,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4990,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4991,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4991,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4992,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4992,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4993,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4993,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4994,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4994,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4995,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4995,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4996,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4996,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4997,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4997,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4998,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4998,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
4999,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 4999,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5000,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5000,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5001,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5001,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5002,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5002,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5003,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5003,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5004,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5004,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5005,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5005,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5006,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5006,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5007,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5007,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5008,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5008,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5009,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5009,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5010,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5010,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5011,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5011,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5012,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5012,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5013,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5013,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5014,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5014,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5015,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5015,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5016,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5016,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5017,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5017,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5018,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5018,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5019,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5019,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5020,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5020,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5021,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5021,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5022,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5022,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5023,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5023,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5024,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5024,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5025,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5025,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5026,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5026,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5027,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5027,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5028,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5028,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5029,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5029,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5030,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5030,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5031,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5031,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5032,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5032,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5033,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5033,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5034,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5034,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5035,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5035,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5036,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5036,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5037,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5037,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5038,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5038,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5039,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5039,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5040,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5040,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5041,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5041,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5042,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5042,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5043,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5043,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5044,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5044,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5045,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5045,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5046,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5046,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5047,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5047,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5048,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5048,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5049,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5049,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5050,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5050,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5051,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5051,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5052,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5052,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5053,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5053,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5054,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5054,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5055,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5055,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5056,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5056,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5057,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5057,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5058,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5058,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5059,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5059,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5060,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5060,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5061,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5061,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5062,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5062,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5063,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5063,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5064,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5064,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5065,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5065,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5066,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5066,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5067,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5067,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5068,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5068,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5069,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5069,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5070,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5070,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5071,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5071,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5072,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5072,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5073,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5073,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5074,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5074,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5075,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5075,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5076,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5076,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5077,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5077,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5078,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5078,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5079,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5079,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5080,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5080,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5081,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5081,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5082,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5082,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5083,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5083,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5084,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5084,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5085,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5085,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5086,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5086,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5087,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5087,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5088,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5088,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5089,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5089,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5090,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5090,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5091,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5091,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5092,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5092,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5093,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5093,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5094,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5094,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5095,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5095,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
5096,Zone Z9: Amenity/Open Space Lands/Green Network,G5,TEST Description 5096,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Green3,Yes,No"
